cod_imovel;date;corrected_date;mean_ndvi
PR-4119905-2FD7A3FC05D8445CBB6F20C9D674443D;20230504;07/10/2021;0.1770671992531443
PR-4119905-B36D31F83BA24B9AA67ED8329E2C16BF;20230504;04/05/2023;0.1772366615097305
PR-4119905-04127DCE24B74750A3BBE3326E5A32C6;20230504;04/05/2023;0.1772933404652582
PR-4119905-EB3019561E52461188611B0DC0040CE6;20230504;04/05/2023;0.1775302351175006
RS-4318002-01E606EDB47A49BD8EEA2ACADE463ABF;20230727;22/01/2022;0.17786146596390345
PR-4119905-270F595008C540839AD5475AABA92C8F;20230504;29/06/2023;0.1779739181132549
PR-4119905-497B78B637CB475D9D2B8DF73FB21131;20230504;04/05/2023;0.1780479152374524
PR-4119905-66AB60D347C643FA9E6FDFEC0985B8DE;20230504;04/05/2023;0.1781817512343371
PR-4119905-021C7BF3691D461AA47AD3D84B0C4D2A;20230308;04/05/2023;0.1783406774345267
PR-4119905-804D6DEE325C4C09AD483BD7B833350B;20230504;08/03/2023;0.1785719235292162
PR-4119905-1F23F7E6EA3149ECBA99F056BF36AAE3;20230504;04/05/2023;0.1786126278005088
PR-4119905-4E334A6F71D3483CBD1119D7ED2A25F7;20220122;08/03/2023;0.1794591516610784
PR-4119905-B43A0DE09A7F4CC2B30203C109F0FAFE;20230504;04/05/2023;0.1794867103909356
PR-4119905-4B48F715FBBE4DB192B432A1BFA0DFC9;20230504;17/07/2023;0.179677868933215
PR-4119905-623D09BB75094F47AA5A1AD82904C41B;20230308;08/03/2023;0.1798580323912201
PR-4119905-73E8AEFD951940C4BCE3FC3822C024BB;20230504;27/07/2023;0.1798889529469004
PR-4119905-01CA69A1CC5C49B3A82E1A0CB6BE8FAD;20230706;22/01/2022;0.179900175169136
PR-4119905-6C363E4AC9794B12975CCB16B9E1CC81;20230504;04/05/2023;0.180039017181212
PR-4119905-5F44BE6103FD4DF9AC760DC76292D57C;20230504;04/05/2023;0.180212870354402
PR-4119905-9491CDF9B1C84A57915D220177FCEE81;20230504;08/03/2023;0.1806585483285833
PR-4119905-01CA69A1CC5C49B3A82E1A0CB6BE8FAD;20230524;22/01/2022;0.1807871381441592
PR-4119905-37981A3577014B3A8E5D20E27516D6AC;20230504;04/05/2023;0.1809973896418592
PR-4119905-2005456970C04DD5BFFD6C4FADCFC63E;20230504;04/05/2023;0.1813790643203676
PR-4119905-1B91F21FB45E425AB04C2F590A48B7F7;20230504;04/05/2023;0.1814735799186055
PR-4119905-B7E161C2F9C14104BAE02456294ABEF6;20230504;04/05/2023;0.181519297654009
PR-4119905-C10F9F057CE94D0D9F02334457B7DBD2;20230504;04/05/2023;0.1820777386645419
PR-4119905-01CA69A1CC5C49B3A82E1A0CB6BE8FAD;20230608;22/01/2022;0.1830390976062213
RS-4318002-9FF3A292B5D648E798A35AF4C3A8A2B4;20230704;18/08/2022;0.18322210509403947
PR-4119905-80A471EF92CF439195954A8322BF8EAA;20230504;04/05/2023;0.183743108691132
PR-4119905-31953DC749BB45318E8208B0DEC36039;20230504;04/05/2023;0.1843089782570914
PR-4119905-AA5BC85C441944D4A43DC3F394A6A1AD;20230504;08/03/2023;0.1843766784198556
PR-4119905-FEF9F59FC6154A7D887BAF966B03CC57;20230308;22/01/2022;0.1844868721252619
RS-4318002-DEF8351102F94EA781B172C252440AF3;20230704;22/01/2022;0.18468626775596558
PR-4119905-1317DB07A92C4CB0B27CABA7C6288091;20230504;04/05/2023;0.1847723916905415
PR-4119905-7181CBB5BE4941339E844E7D579B2AD0;20230504;22/01/2022;0.1848162697196748
PR-4119905-01CA69A1CC5C49B3A82E1A0CB6BE8FAD;20230701;22/01/2022;0.1850820599484829
PR-4119905-9E2BDBF46D4B44D389888BDDFD5A26A3;20230504;04/05/2023;0.1852051429302443
PR-4119905-E3AD95AE65AC43BD89A843819E88ECAB;20230504;04/05/2023;0.1855819008285211
PR-4119905-1F0D09BB6BA44B91A54C697A9B9E88C4;20230504;04/05/2023;0.1856696666635623
RS-4318002-FDF82124B03044CD92ADE2A03415BDEF;20230309;04/05/2023;0.1857231634390469
RS-4318002-6A952206B0A44F64A45599649322456D;20230110;22/01/2022;0.18658174759613566
PR-4119905-4D8821906C9845C0903CDCAB7EABEF1C;20230504;24/05/2023;0.1866957579742941
PR-4119905-81000EE56A1C4A70958642162380AA9B;20230504;04/05/2023;0.1867539926687657
PR-4119905-C3D6E8A1AFFE4431B13F317D3D849511;20230308;08/03/2023;0.1870157557608799
PR-4119905-C2213FFCE42D42AD8923042C2D7296FA;20230504;04/05/2023;0.187230795145661
PR-4119905-47A3C679263D4467BA06DAB5E8E52735;20230504;08/03/2023;0.1874846493544614
PR-4119905-94D87CD79D694072A84E63E1B4574218;20230504;04/05/2023;0.1875300954869402
PR-4119905-48956FC08D9C4145A656E8AFAE133454;20230504;08/03/2023;0.1879188069373915
PR-4119905-6FD751C2A50F4A909AD933A311DE10CE;20230504;04/05/2023;0.1879356260295801
PR-4119905-471A6402A917451382AE8147FEA3839B;20230504;04/05/2023;0.1880850893597772
PR-4119905-6860218FA486496282CC969A149CA00D;20230504;08/03/2023;0.1881799801059572
PR-4119905-34080AEB40114B228CF9435135BB0D2B;20230504;04/05/2023;0.1882543016122728
PR-4119905-98C3F014E3A14D299B1CC094CD65B8FF;20230504;04/05/2023;0.1887242548251392
PR-4119905-74C3A4DE2B9F4F919D53EC51946FE284;20230504;04/05/2023;0.1889408173179973
PR-4119905-FE7031A4432549529080F151B149F0F2;20230504;04/05/2023;0.1890052610228596
PR-4119905-4FC30FF773584C538E2F3DDD794060CA;20230504;08/03/2023;0.1892075563673548
RS-4318002-01E606EDB47A49BD8EEA2ACADE463ABF;20230309;19/07/2023;0.18935072197054312
PR-4119905-3F6948C57778487785D84E6B466D0615;20230308;08/03/2023;0.1895014351755332
PR-4119905-DDA025B20A3E408682B3129AF3A54815;20230308;08/03/2023;0.1899081350563801
PR-4119905-7D67AABED68C418EBD840365CAFB99D4;20230308;08/03/2023;0.1899795898249023
PR-4119905-2C98E38DC0EB4E9B8BECCC62DD0C48AB;20230504;04/05/2023;0.1901234368164093
PR-4119905-C732CEC24E704390983C02625AB59088;20230504;04/05/2023;0.1901764839762196
PR-4119905-01CA69A1CC5C49B3A82E1A0CB6BE8FAD;20230626;22/01/2022;0.1902776624270929
PR-4119905-A7FF527F480845CE840A2BC307A5BA69;20230504;02/07/2023;0.1903325061073297
PR-4119905-A56AC2FFA88A4805A5357441B347B5C4;20230504;08/03/2023;0.1905899696391555
PR-4119905-8DBD790188CD4DA9BD1C12219146A777;20230504;08/03/2023;0.1909989067541053
PR-4119905-7D3245566B834EED87E7BBA617F7506C;20230504;29/06/2023;0.1914407159923318
PR-4119905-55729E8BD9E04C8EAFD914A966B2AB02;20230504;18/06/2023;0.1915535697433915
PR-4119905-5EB85FB61F9C4E50BC3098768CDB7AF2;20230504;04/05/2023;0.1921543690596212
PR-4119905-11276722A67046C4B798ED7023BB0107;20230504;04/05/2023;0.1924673411204694
RS-4318002-DEF8351102F94EA781B172C252440AF3;20230702;22/01/2022;0.1925300338836807
RS-4318002-A33F666603474834AADE11851AA9139C;20230702;22/01/2022;0.19263878712442026
PR-4119905-2AF4994F010B413CA29B616181D2DE48;20230504;04/05/2023;0.1930042479920649
PR-4119905-63E2B2E6389149F3A1258245C4C6BF20;20230504;08/03/2023;0.1931394974383905
PR-4119905-53287F94BC0946F8B96C22007F24A92B;20230308;08/03/2023;0.1933540235912067
PR-4119905-B8DA2D4370EA4DBB908460F62E8E724F;20230504;04/05/2023;0.19340809187096
PR-4119905-462B293047F84604A4A79811AFF5B314;20230504;08/03/2023;0.1934863500392013
PR-4119905-56F0828834274CEB90EEDFDE2002C657;20230504;21/07/2023;0.1936234275167931
PR-4119905-C46DD304A4644544AC1AA54B9862A6A7;20230504;04/05/2023;0.1936829165686696
PR-4119905-9EB235E0AF20492780C7EC54C690FD76;20230308;08/03/2023;0.1936928904559397
PR-4119905-90F30AC055C44174B2437C81BB5E234D;20230504;04/05/2023;0.1938468814879949
PR-4119905-457F26370DD749CF9F0056BFC2C22EC6;20230504;04/05/2023;0.1942418348012517
RS-4318002-E63030EE43E8403DAC78AF4DADFE8EEF;20230110;22/01/2022;0.1943877254253467
PR-4119905-DDFD1206DBEF4508AA17296273D1C436;20230504;02/07/2023;0.1943999642461519
PR-4119905-A40790013D4C44A6BCA9E84DB7F0CC20;20230504;07/10/2021;0.1944246666465978
PR-4119905-AD37EC6C67544DD7A09F787F8C3D23B8;20230504;07/10/2021;0.1944290292787815
PR-4119905-9D47064A8D1746D79E7AF1DD392C69DE;20230308;08/03/2023;0.1948082225247148
PR-4119905-13773CCE2D0D4213955E993B4AC04C4D;20230504;04/05/2023;0.1948410954271684
RS-4318002-DEF8351102F94EA781B172C252440AF3;20230722;22/01/2022;0.1951514814754692
PR-4119905-2F31E5DD0B904072AFF7C058E1E16AAE;20230504;22/01/2022;0.1952213461041134
PR-4119905-21FC4B344464469391AD90882DF7B71B;20230504;04/07/2023;0.1952363521007374
PR-4119905-5036E145A8C540D6B4567DDAE5095331;20230504;29/06/2023;0.1961324605882178
PR-4119905-3175F880E6C14904A6B8C32CD336C193;20230504;04/05/2023;0.1962477305819243
PR-4119905-510E9DF7DA324187A8E0291BEC2CF48E;20230504;04/05/2023;0.1964837644222632
PR-4119905-1AB1DE4BA5744F42A67CD1336D181F02;20230504;04/05/2023;0.1965887294477866
PR-4119905-CF7EB35A4992451A84B414CD13E609EA;20230308;08/03/2023;0.1966173353017087
PR-4119905-9C17A75B54E4487EA55B6150E82E7510;20230504;04/05/2023;0.1966236399918568
PR-4119905-71B53BE00C6B4FC497FDB2FFBCD59A7E;20230504;04/05/2023;0.1971644183565832
PR-4119905-1A16228EBBB64B9FA0B97DA9140A94D5;20230504;04/05/2023;0.1971757480912336
PR-4119905-7CF00F0C2DB241599A632421FDAD6A99;20230504;04/05/2023;0.1971925035772591
PR-4119905-5570A459BD4947B58B7002BF806FB1CE;20230504;04/05/2023;0.1972982451558734
PR-4119905-5DFB57AFECDF4344999A757E56A21B15;20230504;04/05/2023;0.1974940156767329
PR-4119905-75206984EFDE4C9AAF1661844E8029B1;20230504;04/05/2023;0.1975495154428564
PR-4119905-F656ADF0171F4910A9A739020FA2913E;20230504;08/03/2023;0.1976894915043481
PR-4119905-31B6C2AC5F8F4EE68BDE143C36A684DC;20230504;04/05/2023;0.1978289800251503
PR-4119905-2B02D2B2A5FE431287EB566BFC20371A;20230504;04/05/2023;0.1984053625443866
PR-4119905-01CA69A1CC5C49B3A82E1A0CB6BE8FAD;20230628;22/01/2022;0.1985698288109383
PR-4119905-2C5D50A806544CCAA418FCF40487CDE8;20230308;08/03/2023;0.1986248747615862
PR-4119905-3C39479DC3E04EA083C9E9194853DFBF;20230504;08/03/2023;0.1988110529535875
PR-4119905-D0F15B6BB87047919465A2C5D8677CB0;20230308;22/01/2022;0.1989113456158099
PR-4119905-61CEACACEA74443283A4197D4661A166;20230504;04/05/2023;0.1990735274688454
PR-4119905-0D0ED6C2A5724A4ABE9EEDAA5CFBF5BD;20230504;27/07/2023;0.1993845077495936
PR-4119905-0D9901B4DB0B4516A562C8C9F89A16C6;20230504;04/05/2023;0.1999596337328017
PR-4119905-5FD4282255E8464E9BB6C566FF0BB88E;20230504;08/03/2023;0.2000031131490183
PR-4119905-19712AAE6682496B8190908447239EF3;20230308;08/03/2023;0.2000129133814326
PR-4119905-391696885BBD4EAC8922D89CBA673F1B;20230504;04/05/2023;0.2002521718098115
RS-4318002-DEF8351102F94EA781B172C252440AF3;20230729;22/01/2022;0.20036704373281672
PR-4119905-8B323E6E08DB4B2A892E753FEAC1BF81;20230504;04/05/2023;0.2004201906643526
PR-4119905-EE8087F562434CFE9464B939AAB899A9;20230504;04/05/2023;0.200674838445606
PR-4119905-85421587A0D94DA79EDEDA4EA9B7AD94;20230504;04/05/2023;0.2011477563906219
PR-4119905-2BCC23EB35DF4E62B28859B727341CB7;20230504;04/05/2023;0.2015874791011549
PR-4119905-8B75331EC2144C8C8EDC720C567939D5;20230504;04/05/2023;0.2020583748935638
PR-4119905-5760773A55AB477EAFD70052742F16FF;20230308;08/03/2023;0.2026834101757684
PR-4119905-1C7F4339D1914A88BF88F271440B3ED5;20230504;04/05/2023;0.2028406076945105
PR-4119905-FBAB8A3A6A8B46F8A1DB41FFBAB4D565;20230504;04/05/2023;0.2032901173328949
PR-4119905-37B8C8992DA2499BBFD37FC879A2F678;20230504;08/03/2023;0.2040035830164739
PR-4119905-A1D773CB02864A9B9A394A705DC6B152;20230504;04/05/2023;0.2041538631752889
RS-4318002-DEF8351102F94EA781B172C252440AF3;20230629;22/01/2022;0.20422643701870036
PR-4119905-4DDA53DAC30548B4B32882C927ACD481;20230308;08/03/2023;0.2044785087591237
PR-4119905-95E5106F19E24AC1986215CF05EB7D6C;20230504;17/07/2023;0.2048415327285404
PR-4119905-48652D255F33448CAD214B2CA0FABC80;20230504;04/05/2023;0.2051215969840966
PR-4119905-F04CFB36C63E4F469A455B40E054832B;20230504;04/05/2023;0.2053195821752883
PR-4119905-24564265501A4FDD8C9FDA2435ACB453;20230308;04/05/2023;0.2054143826703757
PR-4119905-5E8C826C50734F07BE3D755C559CAE8D;20230504;04/05/2023;0.2057132539124488
RS-4318002-458A5A84EAAC43259F010B8085A92676;20230729;22/01/2022;0.20578238170047464
PR-4119905-761915631B3C4D56A523E4ED0D54C26A;20230504;04/05/2023;0.2060559339521134
RS-4318002-458A5A84EAAC43259F010B8085A92676;20230727;22/01/2022;0.2062800352992991
PR-4119905-679EACE9052640F28D3BA8A25B56AA88;20230504;04/05/2023;0.2063355015378131
PR-4119905-44CD1A34E19D45FCAE6AEE7B791D915F;20200115;22/01/2022;0.2063588577051851
RS-4318002-FDF82124B03044CD92ADE2A03415BDEF;20230217;22/01/2022;0.20645946862295678
PR-4119905-55F18CDCF431418281EC8CCE74D75208;20230504;04/05/2023;0.2065629079259214
PR-4119905-D761F956DD9D4F9586A5666601CFC096;20230504;04/05/2023;0.2066667224806553
PR-4119905-C8AEA3CEE0BA45049D514C8BB112C820;20230308;08/03/2023;0.2066704460184805
PR-4119905-A1C71179F085477D977732C8786E76CD;20230504;04/05/2023;0.2066888541676749
PR-4119905-63280E8A72B14A9EB74285B09A5FB1E9;20230504;08/03/2023;0.2067249343175386
PR-4119905-54F91C6B6C3C4A7E9EA9C55AE643C144;20230504;04/05/2023;0.2070698121466181
PR-4119905-BC31E158E8A94933B09AB2D6CB2266BE;20230504;04/05/2023;0.2072957574654738
PR-4119905-D13665599BE440269C976AB650B1998C;20230504;19/07/2023;0.2073062874665383
PR-4119905-C4FA90AFCE7B47C8A4F3CA17E2E015AF;20230308;08/03/2023;0.2073386308031806
PR-4119905-0D93BF38880C44419CC7FF1663737ED4;20230504;04/05/2023;0.2081809631118348
PR-4119905-608101671A2B4281A599FEBD5FCE1E9B;20230504;08/03/2023;0.208426643319746
PR-4119905-734F68E2B53E473398FD9835C6AAA498;20230504;04/07/2023;0.2087885578559301
PR-4119905-C2867244F0EA4F0490C80BD9958EF495;20230308;08/03/2023;0.2090603304602787
PR-4119905-D918FEE439BA4E6280A6AD8B359ED480;20230504;04/05/2023;0.2092345230892501
PR-4119905-32485CAE09E54A6F8E31DEDA0AE51562;20230504;08/03/2023;0.2094737143405577
PR-4119905-ADB1F4698337424CA24D7FFFB3D74670;20230504;04/05/2023;0.2095143302304031
PR-4119905-FC5D06C38855492AA7BDF7AB936947E8;20230504;08/03/2023;0.2096818504872224
PR-4119905-6AA6701AF2AD4D0AB0849DD6D5AC7ECA;20230504;04/05/2023;0.2097062953644485
PR-4119905-12E68815CA0048629C0A7BEA3950AA8C;20230504;04/05/2023;0.2097929683386234
PR-4119905-22D64C9D8DAC4EC18E749635A60D9170;20230504;04/05/2023;0.2099852160285139
PR-4119905-9949A1824A6A4740940748C91208CE15;20230504;04/05/2023;0.2106294791968991
PR-4119905-716F04A8145B44BE84AF3C044823B18D;20230504;04/05/2023;0.2109873464742742
PR-4119905-B08E101F79C04D18BA3308F6D27F1A9D;20230308;18/08/2022;0.2111815866370968
PR-4119905-39FE2F8F97C5427685C01A3D2FDBDCA3;20230504;04/05/2023;0.2115035764151089
PR-4119905-7145DA8B04774CC48C02DEC4E91051E3;20230504;04/05/2023;0.2115968521286767
RS-4318002-F6EB5C09C55B4ABD9C2D88C9D2368BAE;20230727;22/01/2022;0.21193526708406088
PR-4119905-06DD561DFEFB48A3987E5ADECB60C4F4;20230504;04/05/2023;0.2120314516444694
PR-4119905-33552B5F94D54A11921A0DB93ED9F75A;20230504;24/06/2023;0.2120481175290877
PR-4119905-811BAF2641824514AEF0BBF83447EC7C;20230504;04/05/2023;0.2121020767541763
RS-4318002-68193DF48D6D49A682CAF267DA9EA4A4;20230629;22/01/2022;0.2122350725540293
PR-4119905-D957D53D0F784743AB06D6C05332B267;20230308;08/03/2023;0.2123682797512868
PR-4119905-2ECB38A1EE5648C7914EA70FC31B69D1;20230504;04/05/2023;0.2123935340167034
PR-4119905-97788998120349A8B64F20899460E07E;20230504;04/05/2023;0.2124553888760846
PR-4119905-93FA548AE82A4403B7FEF7B7D08860DC;20230504;04/05/2023;0.2124714723768038
PR-4119905-1382AAF78ACE4D6FB583F74DF502FABB;20230504;04/05/2023;0.2126665972496511
PR-4119905-8A5525BBBC5F4DD484527CD50CC70CD9;20230504;04/05/2023;0.2127185102123395
PR-4119905-03BB685A3CC64DE3BADBF53BB7217D46;20230504;04/05/2023;0.2128624481882369
PR-4119905-EA9631CC41BD4801B085F356CAF77BF5;20230504;04/05/2023;0.2129306320154764
PR-4119905-1F28CC523D214C8499B9E34E17069836;20230504;04/05/2023;0.2130060501361521
PR-4119905-AFF7EF8D287C4F0D9460A71BCE00D69A;20230308;08/03/2023;0.2136877015917293
PR-4119905-3E8888A2C48A4B01BAA6E136515E9774;20230504;04/05/2023;0.2138326799225816
PR-4119905-F7387CA9E90C40E986BE2EDE23964EEA;20230308;08/03/2023;0.2139160257610568
PR-4119905-615D64C6722E4232B82854AAB527CA36;20230504;04/05/2023;0.2139279040615505
PR-4119905-4F23424DD0BC4BDF866CBDFC63DCBFEB;20230504;08/03/2023;0.2144554216259499
PR-4119905-7598DFE81AD84004B99289173325FF77;20230504;04/05/2023;0.2146195587026254
PR-4119905-1B8D654095B04BD48EA17B073AC91268;20230504;04/05/2023;0.2148663569700821
PR-4119905-640DDFE548B3404DA3F7A1958D7D42CC;20230504;08/03/2023;0.2150189610738316
PR-4119905-8E8134912FD14D75BC1E05F32FB80DA5;20230504;08/03/2023;0.2152458326880097
PR-4119905-D26A12489E6841819726DD1A6CD40E9A;20230504;04/05/2023;0.2155765424432308
PR-4119905-1CEE6EED69594DC0AEC02E4D96FFCC2C;20230504;04/05/2023;0.2157175427365987
PR-4119905-9993873D789A4633881FC85C03AB4C70;20230504;08/03/2023;0.2160729509841222
PR-4119905-7FF390E4A23B4CAEBAD1F1B88B9ACD84;20230504;22/01/2022;0.2166027277204436
PR-4119905-1E637CA160E0480BB21907D3A80B4A1D;20230504;04/05/2023;0.2166806441324541
PR-4119905-CC82788D4E414D419626C81252ECC77B;20230504;04/07/2023;0.2167060203440582
PR-4119905-00C496EAE1B94560882395F914E88763;20230504;04/05/2023;0.2168382029320088
PR-4119905-8B736249AD6F41FCA616AE7F2DB7F4B0;20230504;04/05/2023;0.2173976448982551
PR-4119905-91B9E935B0384998A41DEDA68F8A9DFE;20230504;22/07/2023;0.2174030295679414
PR-4119905-C32BA255F0194BBE943D793B921D6CB3;20230504;04/05/2023;0.2174067994687608
RS-4318002-458A5A84EAAC43259F010B8085A92676;20230717;22/01/2022;0.21771861096118275
PR-4119905-8C92BEA97F6D45D4ABD7E2929A81B87B;20230308;04/05/2023;0.2177870125370082
PR-4119905-48822F1A20A742308C3CB0C56E2E040F;20230504;04/05/2023;0.2181132415858749
PR-4119905-4066BFB7E36A43578EEDDAA590441EEC;20230504;04/05/2023;0.2182241649233082
PR-4119905-B9A873595168409E94AED152302F755F;20230504;04/05/2023;0.2188593933981704
PR-4119905-356491A3BED844ECAA453D6FEFD47B11;20230504;04/05/2023;0.2195114957975368
PR-4119905-9259802E84464B95AC5BCCF27BA49863;20230308;04/05/2023;0.2196350247181777
PR-4119905-AAD1E607E49B439F990AF2A3FA123CBD;20230504;08/03/2023;0.2198695683758927
PR-4119905-A1BBE031A98F40D1823744D0F3E57361;20230504;07/10/2021;0.2199098970808054
PR-4119905-822A0CD4E0424DBEA80E4C198EF31D13;20230504;04/05/2023;0.2199223943620342
PR-4119905-C10DC14CF5164A8EBE6915D3D55B0731;20230308;08/03/2023;0.2199446043680365
PR-4119905-14277CD5B640467D9DFC263C3170CC44;20230504;04/05/2023;0.2200698494509262
PR-4119905-E6ED0BC9675748AEBC39FFBC5C5B1311;20230504;04/05/2023;0.2200912095562955
PR-4119905-CD3138DD8B13462E939D31E04B03EBED;20230504;04/05/2023;0.2201648670666003
RS-4318002-4DAC33B8D4464E7BB3DB048F58DD1CC3;20230217;22/01/2022;0.22030046256695562
PR-4119905-7AB2A6FB33BB4360B64563AFDAE95FCF;20230504;02/07/2023;0.2204472472767136
PR-4119905-8B382BDE4A934016AB178EB23E4AF964;20230504;08/03/2023;0.2208154956018672
PR-4119905-04C78595A4C24DE097C2A9FCE7855279;20230504;08/03/2023;0.2209112382135634
PR-4119905-3B101A6EC0874897928111641F69844A;20230504;04/05/2023;0.221024002915287
PR-4119905-81B99B542D3D42598A91CD5328B3F1F1;20230504;04/05/2023;0.2210685604739291
RS-4318002-91542917AC5942529E3E519B3FFB74F2;20230110;22/01/2022;0.22114726402618964
PR-4119905-5410EB68764B4490A42C845B582448BD;20230504;04/05/2023;0.2212317912882798
PR-4119905-004CD35BF06345F1A2492179C6BBA98D;20230504;04/05/2023;0.2213238834870931
PR-4119905-AF0A8158A938480C81929F82112E5CAF;20230504;04/05/2023;0.2215995333647528
PR-4119905-C7F9ADFBEAC944ED923C360BC6E8B990;20230504;04/05/2023;0.2218765265802142
RS-4318002-DEF8351102F94EA781B172C252440AF3;20230727;22/01/2022;0.2220252990255027
PR-4119905-9B8C1DEA5E8041CC8600F960ED47FA1A;20230504;04/05/2023;0.2224959297562087
PR-4119905-DC379B6C2C8343779D5EDDC3C433EBDC;20230504;22/01/2022;0.2225835829223528
RS-4318002-FDF82124B03044CD92ADE2A03415BDEF;20230110;04/05/2023;0.22268867583978175
PR-4119905-EEB9686559C74FAFBA60E8BD1E0C785C;20230504;29/07/2023;0.2228306407324594
RS-4318002-83D6461B1AD34E599B3199BA346CA6C3;20230702;29/06/2023;0.22299090142055158
PR-4119905-89440F0CE1B2436EB6EF1E158DFBFAB9;20230504;04/05/2023;0.222994053497576
PR-4119905-313B7192FD1D49DB974143F8029E5B60;20230504;08/03/2023;0.2232888005383995
RS-4318002-4DAC33B8D4464E7BB3DB048F58DD1CC3;20230309;22/01/2022;0.22341346527741146
PR-4119905-F69DE1F906124C9A815E26B89DAADFB6;20230504;04/05/2023;0.2234437759968858
PR-4119905-DFDEE12A3B36461F8EA6E9DD75EB2A76;20230308;08/03/2023;0.2236436341640292
PR-4119905-6812B25226E545B3891CD18D8360AC6C;20230504;04/05/2023;0.2237408900061719
PR-4119905-506C1DBD17BF4993A835CAF247C82A75;20230504;04/05/2023;0.2239977272650776
PR-4119905-43195A0ACDC341BEAFBC278E716876B1;20230504;04/05/2023;0.2240515711687717
PR-4119905-B93538BB7B86455CB2E45660E1C9253F;20230504;27/07/2023;0.2243183077457079
PR-4119905-C49A150669AF4CFB8B1201D238D8C7FB;20230504;04/05/2023;0.2244402341455284
RS-4318002-79B3EF8D9D0A4380861F0C9908E4A276;20220818;22/01/2022;0.22481359002870707
PR-4119905-515DD91D85164088AAE27398D9590CA5;20230504;22/01/2022;0.2251486342170045
PR-4119905-30428D5C7C7A480EB65473002DCD06B1;20230504;22/01/2022;0.225244095456694
PR-4119905-EFD842583AF142A9AD9900B9FEF75669;20230504;04/05/2023;0.2253501929338054
PR-4119905-A9C0455EF750485D940C23909C912A27;20230504;04/05/2023;0.2254200113680182
PR-4119905-D56ABD9CDB2C427191BD10D4DEBE0560;20230504;08/03/2023;0.2254239321518715
PR-4119905-51CBAAD5451F42DDB38B3D775A281F71;20230504;04/05/2023;0.2254554226379454
RS-4318002-458A5A84EAAC43259F010B8085A92676;20230704;24/06/2023;0.2256078909501191
PR-4119905-037E8851F5EE48F7B074A93F5392B949;20230504;04/05/2023;0.2256490733016208
PR-4119905-A49129D28076436C8C4543F03EB00276;20230504;04/05/2023;0.2256940107578701
RS-4318002-458A5A84EAAC43259F010B8085A92676;20230719;22/01/2022;0.22578613577825257
PR-4119905-2A67B6D2978347E4BF56E7DE24960148;20230504;04/05/2023;0.2259913936718966
PR-4119905-76F5B6F3DFB54B50B6547B5E25BAC7B4;20230504;04/05/2023;0.2260087137458253
PR-4119905-6BB3DCD915C34B6C82CECC943E0A1AEC;20230504;04/05/2023;0.2262452997604563
PR-4119905-BE3B8F9E6C034DC78FDF6567378F986C;20230308;04/05/2023;0.2264739032408498
RS-4318002-458A5A84EAAC43259F010B8085A92676;20230722;22/01/2022;0.22664809889357837
PR-4119905-1D7F61C711804231B42DB8A203A6FA78;20230504;04/05/2023;0.2271759775824598
PR-4119905-A8F6576D3E0B4DFDAC4266C020921C58;20230713;22/01/2022;0.2273056974798524
PR-4119905-30A46805DF274CC681C75FBD25AD9C0C;20230308;04/05/2023;0.2273542129579088
PR-4119905-01CA69A1CC5C49B3A82E1A0CB6BE8FAD;20230308;08/03/2023;0.2274129024123934
PR-4119905-3A380F9EB49C469D9C77106E0E4166FD;20230504;08/03/2023;0.227575356247486
PR-4119905-BD1E79FCBC884B0D814AE6AB9B5431F8;20230504;04/05/2023;0.2283014941135355
PR-4119905-00BBCEEB0A454E6A8E18C5C8DF356CA3;20230504;04/05/2023;0.2285627497847113
RS-4318002-68193DF48D6D49A682CAF267DA9EA4A4;20230704;08/03/2023;0.22875307850377158
PR-4119905-9B51E4D0E16D4A2E9B98765AA61CB8AA;20230504;04/05/2023;0.2287573128243236
PR-4119905-49AA8AF785A94C27925454568F1B37CE;20230504;04/05/2023;0.2287987170408049
PR-4119905-7401673882534AF7A9E0C22CAE8991BB;20230308;04/05/2023;0.2288525804885318
PR-4119905-846197A12BDC472EA7BF18B66F592DB4;20230504;04/05/2023;0.2290468261726172
PR-4119905-E3A174F8AD024B1B8BF16EFBAA3C5127;20230504;04/05/2023;0.2293158268940134
PR-4119905-661F63622C75412099E28B64A9629D06;20230308;08/03/2023;0.2293415767921966
PR-4119905-721B85AD3FCE466EAFCCA0BD8BEAC907;20230308;08/03/2023;0.2294632976521444
PR-4119905-4E12763087B04A1B97D0589E66CBCA0D;20230504;04/05/2023;0.2295617552231794
